time,air_temp,water_temp,DO,Pressure,humidity,ldr
2024-07-02T03:23:01+00:00,34.82,29.3125,6879.0,100034.90625,59.76563,717
2024-07-02T03:23:23+00:00,34.92,29.3125,9870.0,100036.32031,59.62305,716
2024-07-02T03:23:45+00:00,34.9,29.3125,6295.0,100034.03125,60.0498,716
2024-07-02T03:24:07+00:00,34.66,29.3125,7655.0,100036.07812,60.38867,715
2024-07-02T03:24:30+00:00,34.17,29.3125,7812.0,100038.07031,61.01367,715
2024-07-02T03:24:52+00:00,33.93,29.3125,8465.0,100037.45312,62.51465,716
2024-07-02T03:25:14+00:00,33.78,29.3125,7768.0,100034.59375,61.99512,716
2024-07-02T03:25:37+00:00,33.49,29.3125,8082.0,100037.46875,62.45605,718
2024-07-02T03:25:59+00:00,34.3,29.3125,7341.0,100031.15625,63.13672,720
2024-07-02T03:26:21+00:00,34.39,29.3125,7876.0,100032.39063,63.03027,721
2024-07-02T03:26:43+00:00,34.51,29.3125,7847.0,100033.00781,60.05762,725
2024-07-02T03:27:05+00:00,34.68,29.3125,9398.0,100032.14062,60.19922,727
2024-07-02T03:27:27+00:00,35.01,29.3125,7847.0,100030.92188,61.12598,729
2024-07-02T03:27:49+00:00,34.77,29.3125,9619.0,100029.23437,60.0459,732
2024-07-02T03:28:11+00:00,34.68,29.3125,6373.0,100030.60937,59.88965,735
2024-07-02T03:28:34+00:00,34.98,29.3125,7925.0,100031.89062,59.5127,737
2024-07-02T03:28:57+00:00,34.24,29.3125,7292.0,100036.0,60.04687,739
2024-07-02T03:29:20+00:00,34.7,29.3125,6138.0,100034.09375,61.34473,742
2024-07-02T03:30:06+00:00,34.34,29.375,7577.0,100031.88281,60.47754,746
2024-07-02T03:30:28+00:00,34.65,29.375,7562.0,100034.89062,61.2793,745
2024-07-02T03:30:51+00:00,34.69,29.375,7847.0,100033.32812,62.29688,745
2024-07-02T03:31:13+00:00,34.88,29.3125,8303.0,100032.09375,60.92773,742
2024-07-02T03:31:35+00:00,35.13,29.375,9384.0,100034.98438,61.05762,740
2024-07-02T03:31:57+00:00,35.26,29.375,9727.0,100033.58594,59.5957,738
2024-07-02T03:32:21+00:00,34.88,29.375,9762.0,100032.09375,60.97559,735
2024-07-02T03:33:07+00:00,35.33,29.375,9349.0,100034.07031,59.12891,729
2024-07-02T03:33:30+00:00,35.41,29.375,7449.0,100034.98438,60.2002,728
2024-07-02T03:33:52+00:00,35.41,29.375,6835.0,100035.22656,58.13574,727
2024-07-02T03:34:14+00:00,35.43,29.375,8082.0,100035.17969,59.46387,727
2024-07-02T03:34:37+00:00,34.86,29.375,7910.0,100036.25,59.9375,727
2024-07-02T03:34:59+00:00,35.01,29.375,7896.0,100037.02344,60.74316,727
2024-07-02T03:35:21+00:00,35.0,29.375,8495.0,100037.5,59.21777,728
2024-07-02T03:35:44+00:00,34.92,29.375,7690.0,100036.48437,61.43457,729
2024-07-02T03:36:30+00:00,35.24,29.375,6943.0,100036.25,60.17773,734
2024-07-02T03:36:52+00:00,34.81,29.375,8529.0,100035.45312,59.2998,735
2024-07-02T03:37:14+00:00,34.61,29.4375,6835.0,100035.35937,58.80957,736
2024-07-02T03:37:36+00:00,35.06,29.4375,8352.0,100033.84375,60.92871,738
2024-07-02T03:38:01+00:00,34.96,29.4375,6138.0,100039.13281,60.75977,739
2024-07-02T03:38:22+00:00,34.88,29.4375,6310.0,100035.78906,60.78516,739
2024-07-02T03:38:45+00:00,34.94,29.4375,6992.0,100039.14844,61.58105,738
2024-07-02T03:39:07+00:00,34.36,29.4375,9364.0,100038.65625,59.3252,738
2024-07-02T03:39:29+00:00,34.24,29.4375,7562.0,100040.45312,60.72461,739
2024-07-02T03:39:51+00:00,34.47,29.4375,9855.0,100039.40625,62.57617,737
2024-07-02T03:40:13+00:00,34.65,29.4375,11201.0,100040.24219,61.29102,734
2024-07-02T03:40:36+00:00,34.53,29.4375,8352.0,100040.92187,59.60938,734
2024-07-02T03:40:58+00:00,34.51,29.4375,9192.0,100039.83594,60.64258,734
2024-07-02T03:41:21+00:00,34.93,29.4375,11058.0,100041.67187,59.5293,734
2024-07-02T03:41:43+00:00,34.88,29.4375,9570.0,100043.64844,60.07129,735
2024-07-02T03:42:05+00:00,34.86,29.4375,8893.0,100043.6875,60.25879,737
2024-07-02T03:42:27+00:00,34.56,29.4375,9698.0,100043.17188,61.31543,745
2024-07-02T03:42:49+00:00,35.21,29.4375,9256.0,100042.84375,62.79688,746
2024-07-02T03:43:12+00:00,35.78,29.4375,9889.0,100041.54687,58.19434,749
2024-07-02T03:43:34+00:00,35.44,29.5,9605.0,100039.71094,56.48047,763
2024-07-02T03:43:56+00:00,35.74,29.5,9271.0,100036.91406,60.33789,762
2024-07-02T03:44:18+00:00,36.06,29.5,9384.0,100037.66406,57.04785,760
2024-07-02T03:44:41+00:00,36.47,29.5,10523.0,100027.20312,57.68359,760
2024-07-02T03:45:04+00:00,36.11,29.5,10822.0,100035.76562,53.87109,760
2024-07-02T03:45:26+00:00,36.16,29.5,9462.0,100036.48437,55.33594,762
2024-07-02T03:45:48+00:00,36.17,29.5,11864.0,100035.39062,56.80859,756
2024-07-02T03:46:10+00:00,35.68,29.5,9158.0,100039.3125,57.22656,750
2024-07-02T03:46:32+00:00,36.01,29.5,9064.0,100037.46875,57.78223,749
2024-07-02T03:46:54+00:00,35.66,29.5,10361.0,100041.29687,58.97949,746
2024-07-02T03:47:16+00:00,35.51,29.5,9384.0,100041.03906,58.75879,744
2024-07-02T03:47:39+00:00,35.78,29.5,9968.0,100039.14062,56.55762,740
2024-07-02T03:48:01+00:00,34.87,29.5,9349.0,100034.13281,59.40234,740
2024-07-02T03:48:23+00:00,35.26,29.5,9349.0,100039.39063,59.17969,740
2024-07-02T03:48:45+00:00,35.27,29.5,9079.0,100041.96875,59.75195,741
2024-07-02T03:49:08+00:00,35.92,29.5,10047.0,100039.125,60.12402,741
2024-07-02T03:49:30+00:00,36.15,29.5,9619.0,100036.17188,58.49219,745
2024-07-02T03:49:52+00:00,35.32,29.5625,11392.0,100040.4375,56.30957,747
2024-07-02T03:50:14+00:00,35.45,29.5625,10253.0,100037.59375,57.50781,750
2024-07-02T03:51:00+00:00,34.81,29.5625,9541.0,100037.57813,58.03613,756
2024-07-02T03:51:23+00:00,35.29,29.5625,8303.0,100036.32812,59.43262,760
2024-07-02T03:51:45+00:00,35.76,29.5625,10744.0,100042.10937,58.23926,763
2024-07-02T03:52:07+00:00,35.38,29.5625,10381.0,100038.14844,57.83398,762
2024-07-02T03:52:29+00:00,35.16,29.5625,10381.0,100035.83594,57.47266,763
2024-07-02T03:52:51+00:00,35.23,29.5625,8402.0,100033.01562,57.13574,763
2024-07-02T03:53:14+00:00,35.73,29.5625,8893.0,100033.24219,58.96387,762
2024-07-02T03:53:36+00:00,35.2,29.5625,7198.0,100030.45312,57.62109,761
2024-07-02T03:53:59+00:00,35.37,29.5625,10552.0,100029.5625,57.05664,758
2024-07-02T03:54:21+00:00,35.48,29.625,10204.0,100030.58594,58.53906,757
2024-07-02T03:54:43+00:00,35.4,29.5625,9541.0,100028.42187,59.3877,757
2024-07-02T03:55:05+00:00,35.57,29.5625,9870.0,100032.92187,57.44043,756
2024-07-02T03:55:27+00:00,35.51,29.625,8387.0,100030.92188,55.51074,751
2024-07-02T03:55:49+00:00,35.34,29.625,9919.0,100031.8125,58.21094,749
2024-07-02T03:56:12+00:00,35.44,29.625,10204.0,100031.17187,58.47461,748
2024-07-02T03:56:34+00:00,35.05,29.625,8544.0,100027.09375,56.48145,748
2024-07-02T03:56:57+00:00,34.73,29.625,11805.0,100025.69531,59.1582,749
2024-07-02T03:57:19+00:00,35.22,29.625,10886.0,100032.49219,59.12598,750
2024-07-02T03:57:41+00:00,34.98,29.625,11785.0,100032.5,58.02246,753
2024-07-02T03:58:04+00:00,34.87,29.625,10381.0,100028.35156,58.5332,754
2024-07-02T03:58:26+00:00,35.15,29.625,10140.0,100030.09375,57.8291,754
2024-07-02T03:58:49+00:00,34.97,29.625,10930.0,100032.1875,57.4248,754
2024-07-02T03:59:11+00:00,34.99,29.625,9840.0,100025.17187,58.72559,756
2024-07-02T03:59:33+00:00,35.03,29.625,9953.0,100028.4375,57.28906,754
2024-07-02T03:59:55+00:00,35.3,29.625,9222.0,100025.67187,58.25391,753
2024-07-02T04:00:18+00:00,35.48,29.625,8858.0,100028.70312,55.16016,753
2024-07-02T04:00:40+00:00,35.61,29.625,8608.0,100031.26562,57.80176,752
2024-07-02T04:01:02+00:00,35.24,29.625,8465.0,100027.78125,58.71094,753
2024-07-02T04:01:25+00:00,35.08,29.625,9271.0,100031.74219,58.35645,753
2024-07-02T04:01:47+00:00,35.49,29.625,11898.0,100031.41406,58.31348,754
2024-07-02T04:02:10+00:00,35.56,29.625,10218.0,100031.67187,58.69238,756
2024-07-02T04:02:32+00:00,35.68,29.6875,10744.0,100034.85156,58.25391,756
2024-07-02T04:02:54+00:00,35.29,29.6875,11805.0,100031.07812,56.96289,758
2024-07-02T04:03:17+00:00,35.16,29.6875,10852.0,100028.80469,59.10645,760
2024-07-02T04:03:39+00:00,35.15,29.6875,9114.0,100030.60937,57.13672,758
2024-07-02T04:04:01+00:00,34.98,29.625,10744.0,100028.14062,55.05176,758
2024-07-02T04:04:26+00:00,35.43,29.6875,9855.0,100029.27344,59.59375,756
2024-07-02T04:04:49+00:00,35.52,29.6875,12183.0,100029.14062,56.44238,756
2024-07-02T04:05:11+00:00,35.63,29.6875,10665.0,100031.35156,57.99707,756
2024-07-02T04:05:33+00:00,35.68,29.6875,10459.0,100031.5625,54.88477,754
2024-07-02T04:05:58+00:00,35.33,29.6875,10965.0,100030.05469,57.67285,754
2024-07-02T04:06:20+00:00,35.55,29.6875,11898.0,100029.75,57.60352,754
2024-07-02T04:06:43+00:00,35.73,29.6875,9904.0,100028.73437,57.81738,756
2024-07-02T04:07:05+00:00,35.62,29.6875,9713.0,100031.44531,57.56543,757
2024-07-02T04:07:27+00:00,35.84,29.6875,9114.0,100029.64062,58.2627,765
2024-07-02T04:07:49+00:00,35.83,29.75,11755.0,100027.29688,57.50879,778
2024-07-02T04:08:12+00:00,35.28,29.75,10867.0,100032.17187,56.08984,769
2024-07-02T04:08:33+00:00,35.44,29.75,11137.0,100029.58594,58.68848,770
2024-07-02T04:08:56+00:00,35.6,29.6875,9870.0,100028.98437,56.42871,793
2024-07-02T04:09:18+00:00,36.0,29.75,8829.0,100029.42187,57.64941,786
2024-07-02T04:09:40+00:00,35.88,29.75,10331.0,100026.94531,55.91211,775
2024-07-02T04:10:02+00:00,34.99,29.75,10552.0,100024.625,59.26367,770
2024-07-02T04:10:25+00:00,35.54,29.75,9649.0,100025.6875,57.7832,769
2024-07-02T04:10:47+00:00,35.25,29.75,11898.0,100025.75781,57.18359,766
2024-07-02T04:11:09+00:00,35.58,29.75,11613.0,100025.92187,57.78711,765
2024-07-02T04:11:31+00:00,35.59,29.75,9207.0,100026.3125,57.39453,766
2024-07-02T04:11:54+00:00,35.73,29.75,9526.0,100028.88281,56.81445,766
2024-07-02T04:12:16+00:00,35.59,29.75,11785.0,100028.53906,57.02441,766
2024-07-02T04:12:38+00:00,35.95,29.75,12006.0,100025.47656,56.96094,765
2024-07-02T04:13:01+00:00,35.45,29.75,12389.0,100028.02344,56.67383,765
2024-07-02T04:13:23+00:00,35.29,29.75,11328.0,100029.02344,54.86133,765
2024-07-02T04:13:45+00:00,36.05,29.75,8873.0,100024.4375,56.32813,766
2024-07-02T04:14:07+00:00,36.13,29.75,11137.0,100023.42187,55.36914,768
2024-07-02T04:14:29+00:00,35.73,29.8125,8716.0,100019.60937,57.8418,769
2024-07-02T04:14:52+00:00,35.94,29.8125,11201.0,100018.67187,56.11035,773
2024-07-02T04:15:14+00:00,36.36,29.8125,10601.0,100011.39062,53.46875,775
2024-07-02T04:15:36+00:00,35.93,29.8125,10773.0,100022.07031,55.62012,775
2024-07-02T04:15:59+00:00,35.81,29.8125,11913.0,100020.10937,57.25391,774
2024-07-02T04:16:21+00:00,35.25,29.8125,11947.0,100019.72656,55.8125,769
2024-07-02T04:16:43+00:00,35.58,29.8125,9713.0,100025.65625,55.19531,768
2024-07-02T04:17:05+00:00,35.47,29.8125,11392.0,100023.20312,57.21289,763
2024-07-02T04:17:27+00:00,35.25,29.8125,11721.0,100023.74219,56.66016,761
2024-07-02T04:17:50+00:00,34.83,29.8125,9919.0,100025.9375,57.88379,760
2024-07-02T04:18:12+00:00,34.85,29.8125,11122.0,100025.92187,58.12402,763
2024-07-02T04:18:35+00:00,35.44,29.8125,10616.0,100027.15625,57.30469,769
2024-07-02T04:18:58+00:00,36.26,29.8125,10395.0,100022.45312,53.61328,776
2024-07-02T04:19:20+00:00,35.82,29.8125,11043.0,100020.01563,54.45898,776
2024-07-02T04:19:42+00:00,35.42,29.8125,11947.0,100026.0,54.80566,773
2024-07-02T04:20:05+00:00,35.49,29.8125,13052.0,100020.57813,53.35645,769
2024-07-02T04:20:27+00:00,35.48,29.875,9713.0,100025.05469,55.85156,766
2024-07-02T04:20:49+00:00,35.39,29.875,10381.0,100021.14063,57.57227,763
2024-07-02T04:21:11+00:00,35.3,29.875,11785.0,100023.64062,57.89453,761
2024-07-02T04:21:34+00:00,35.48,29.875,12738.0,100025.29687,55.43359,759
2024-07-02T04:21:56+00:00,35.32,29.875,10744.0,100025.65625,56.63281,758
2024-07-02T04:22:18+00:00,35.74,29.875,10724.0,100025.5625,55.56152,758
2024-07-02T04:22:40+00:00,35.43,29.875,8986.0,100028.65625,55.56055,759
2024-07-02T04:23:02+00:00,36.02,29.875,9222.0,100021.78125,53.72852,759
2024-07-02T04:23:25+00:00,35.61,29.875,12944.0,100025.42969,54.57617,762
2024-07-02T04:23:47+00:00,35.65,29.875,11613.0,100025.25,56.65039,763
2024-07-02T04:24:09+00:00,35.85,29.875,11377.0,100020.23437,56.9375,763
2024-07-02T04:24:32+00:00,35.85,29.875,9870.0,100021.36719,56.87695,763
2024-07-02T04:24:54+00:00,35.77,29.875,10980.0,100015.48437,55.53027,762
2024-07-02T04:25:16+00:00,35.47,29.875,12104.0,100020.96875,55.01562,763
2024-07-02T04:25:39+00:00,35.29,29.875,10665.0,100018.96875,54.50293,763
2024-07-02T04:26:01+00:00,35.44,29.9375,11864.0,100017.82812,58.0918,765
2024-07-02T04:26:23+00:00,35.51,29.875,11564.0,100019.42187,54.21973,766
2024-07-02T04:26:46+00:00,35.63,29.875,11741.0,100022.21875,55.47559,768
2024-07-02T04:27:09+00:00,35.5,29.9375,10425.0,100022.1875,54.83789,773
2024-07-02T04:27:34+00:00,35.37,29.9375,13828.0,100020.89062,55.25293,777
2024-07-02T04:27:56+00:00,35.65,29.9375,12247.0,100022.4375,56.26758,785
2024-07-02T04:28:19+00:00,35.72,29.9375,12610.0,100024.82812,56.33594,807
2024-07-02T04:28:41+00:00,36.19,29.9375,12767.0,100019.21875,54.50195,796
2024-07-02T04:29:03+00:00,36.18,29.9375,13415.0,100016.75,55.97363,799
2024-07-02T04:29:26+00:00,36.65,29.9375,11122.0,100011.45312,52.69922,796
2024-07-02T04:29:48+00:00,36.68,29.9375,12340.0,100014.14063,54.41602,787
2024-07-02T04:30:11+00:00,36.67,29.9375,12119.0,100009.32812,53.95898,787
2024-07-02T04:30:33+00:00,36.58,30.0,9661.0,100010.5,53.68555,802
2024-07-02T04:30:55+00:00,36.66,30.0,11290.0,100013.23438,51.53711,794
2024-07-02T04:31:17+00:00,35.87,30.0,9949.0,100016.33594,53.73535,794
2024-07-02T04:31:41+00:00,36.24,30.0,11545.0,100008.45312,54.5918,788
2024-07-02T04:32:03+00:00,35.56,30.0,11762.0,100017.98438,55.58691,792
2024-07-02T04:32:25+00:00,35.8,30.0,11502.0,100014.78125,55.40039,812
2024-07-02T04:32:47+00:00,36.46,30.0,13405.0,100010.04687,55.15625,821
2024-07-02T04:33:09+00:00,36.01,30.0,12447.0,100016.71875,52.80664,834
2024-07-02T04:33:32+00:00,35.9,30.0,13741.0,100017.10937,54.12109,842
2024-07-02T04:33:54+00:00,35.8,30.0625,12796.0,100015.125,52.09961,834
2024-07-02T04:34:16+00:00,36.64,30.0625,11668.0,100014.98438,54.26758,836
2024-07-02T04:34:38+00:00,37.4,30.0625,10785.0,100009.60156,52.32813,843
2024-07-02T04:35:00+00:00,37.57,30.0625,12097.0,100014.375,52.22852,852
2024-07-02T04:35:22+00:00,38.22,30.0625,11729.0,100007.6875,50.73633,852
2024-07-02T04:35:44+00:00,38.68,30.0625,11606.0,100007.63281,49.1123,852
2024-07-02T04:36:06+00:00,38.94,30.125,12584.0,100009.94531,47.10059,850
2024-07-02T04:36:28+00:00,38.39,30.0625,11927.0,100009.65625,49.97363,852
2024-07-02T04:36:51+00:00,38.36,30.125,9661.0,100005.80469,48.24707,841
2024-07-02T04:37:13+00:00,37.81,30.125,11606.0,100004.34375,47.88965,835
2024-07-02T04:37:35+00:00,37.64,30.125,13448.0,100008.51562,49.63965,825
2024-07-02T04:37:58+00:00,37.35,30.125,11304.0,100009.26562,48.3584,813
2024-07-02T04:38:20+00:00,37.35,30.125,11351.0,100009.01562,50.91699,811
2024-07-02T04:38:42+00:00,37.36,30.125,12126.0,100008.60938,51.26758,802
2024-07-02T04:39:05+00:00,37.13,30.125,12263.0,100009.46875,53.46191,792
2024-07-02T04:39:27+00:00,36.7,30.125,13741.0,100005.6875,50.60645,788
2024-07-02T04:39:49+00:00,36.7,30.125,12277.0,100007.89062,52.72949,786
2024-07-02T04:40:12+00:00,36.53,30.1875,13434.0,100004.26562,52.51758,818
2024-07-02T04:40:34+00:00,37.15,30.1875,12215.0,100007.89062,51.92871,843
2024-07-02T04:40:56+00:00,37.19,30.1875,13250.0,100005.03125,48.91895,842
2024-07-02T04:41:18+00:00,37.28,30.1875,12126.0,100005.4375,48.11133,853
2024-07-02T04:41:41+00:00,37.49,30.1875,10955.0,100002.95313,47.98828,853
2024-07-02T04:42:03+00:00,37.96,30.1875,12414.0,99997.89844,48.61426,853
2024-07-02T04:42:26+00:00,38.97,30.1875,10879.0,100002.46875,47.94922,849
2024-07-02T04:42:48+00:00,39.47,30.1875,11927.0,99999.875,45.36719,852
2024-07-02T04:43:10+00:00,39.34,30.25,12017.0,100002.75,46.22363,850
2024-07-02T04:43:32+00:00,38.42,30.25,12277.0,99994.875,48.02441,852
2024-07-02T04:43:55+00:00,38.52,30.25,11488.0,100000.89844,47.10742,849
2024-07-02T04:44:17+00:00,38.18,30.25,11044.0,99999.32812,46.45898,848
2024-07-02T04:44:39+00:00,38.26,30.3125,13009.0,100001.53906,48.39355,850
2024-07-02T04:45:04+00:00,38.05,30.3125,12371.0,100002.58594,48.8291,848
2024-07-02T04:45:26+00:00,37.99,30.3125,12858.0,99998.36719,46.40332,845
2024-07-02T04:45:48+00:00,38.49,30.3125,12338.0,100001.125,47.59863,845
2024-07-02T04:46:11+00:00,37.93,30.3125,13495.0,99998.49219,46.80664,841
2024-07-02T04:46:34+00:00,38.22,30.375,12688.0,99998.51562,48.81152,840
2024-07-02T04:46:56+00:00,38.59,30.375,13495.0,99995.79687,47.83789,847
2024-07-02T04:47:18+00:00,38.18,30.375,11578.0,99996.78125,46.59082,849
2024-07-02T04:47:40+00:00,37.57,30.375,13878.0,100002.76562,47.40723,849
2024-07-02T04:48:03+00:00,37.43,30.375,15247.0,99997.96875,49.37598,852
2024-07-02T04:48:26+00:00,37.91,30.375,13434.0,99996.09375,48.08008,853
2024-07-02T04:48:48+00:00,38.01,30.375,12763.0,99997.15625,48.78809,853
2024-07-02T04:49:10+00:00,37.85,30.4375,13571.0,99991.96875,48.43457,853
2024-07-02T04:49:32+00:00,37.61,30.4375,10969.0,99996.29687,47.58008,854
2024-07-02T04:49:55+00:00,37.62,30.4375,12154.0,99995.70312,51.44043,853
2024-07-02T04:50:16+00:00,37.81,30.4375,13585.0,99993.32812,49.30859,853
2024-07-02T04:50:39+00:00,38.62,30.5,12508.0,99989.97656,48.76953,852
2024-07-02T04:51:01+00:00,39.02,30.5,12173.0,99990.53125,46.16797,848
2024-07-02T04:51:23+00:00,38.92,30.5,12810.0,99993.60937,47.89551,847
2024-07-02T04:51:45+00:00,39.57,30.5,13387.0,99995.875,47.00781,848
2024-07-02T04:52:07+00:00,39.17,30.5,12825.0,99993.96875,47.30566,849
2024-07-02T04:52:29+00:00,39.44,30.5,13174.0,99999.65625,47.52734,849
2024-07-02T04:52:52+00:00,38.23,30.5,12659.0,99996.89844,49.18555,848
2024-07-02T04:53:14+00:00,37.96,30.5625,13981.0,99991.875,49.05957,849
2024-07-02T04:54:00+00:00,37.45,30.5625,13878.0,99994.45312,48.26074,849
2024-07-02T04:54:22+00:00,37.45,30.5625,12385.0,99995.21875,47.03418,849
2024-07-02T04:54:44+00:00,37.48,30.5625,13769.0,99991.97656,47.72363,848
2024-07-02T04:55:07+00:00,38.01,30.5625,15441.0,99994.78125,47.18848,848
2024-07-02T04:55:29+00:00,38.49,30.5625,13221.0,99992.98438,50.6582,848
2024-07-02T04:55:51+00:00,38.28,30.625,13311.0,99994.60937,45.75684,849
2024-07-02T04:56:14+00:00,37.75,30.625,12900.0,99997.46875,48.41211,849
2024-07-02T04:56:36+00:00,37.71,30.6875,13783.0,99998.03125,47.34961,849
2024-07-02T04:56:59+00:00,38.28,30.6875,13571.0,99994.91406,46.87793,849
2024-07-02T04:57:21+00:00,38.84,30.6875,10955.0,99997.49219,45.55859,849
2024-07-02T04:57:43+00:00,39.32,30.6875,12900.0,99992.21094,47.14063,850
2024-07-02T04:58:06+00:00,38.64,30.6875,12263.0,99993.65625,47.66211,850
2024-07-02T04:58:28+00:00,39.01,30.6875,11880.0,99988.46875,43.98145,852
2024-07-02T04:58:50+00:00,39.14,30.6875,12154.0,99993.78125,47.08496,852
2024-07-02T04:59:13+00:00,38.73,30.6875,11059.0,99996.28125,45.88574,853
2024-07-02T04:59:35+00:00,37.92,30.75,11913.0,99998.21875,48.29883,853
2024-07-02T04:59:57+00:00,38.29,30.6875,12933.0,99998.10937,45.32324,853
2024-07-02T05:00:19+00:00,37.98,30.75,14713.0,99997.6875,47.82227,855
2024-07-02T05:00:42+00:00,38.63,30.75,14104.0,99998.07813,48.4082,856
2024-07-02T05:01:04+00:00,38.7,30.75,14605.0,99998.0625,44.80859,857
2024-07-02T05:01:26+00:00,38.7,30.75,13420.0,100000.375,47.96973,858
2024-07-02T05:01:48+00:00,39.04,30.8125,12919.0,99994.96875,44.11719,857
2024-07-02T05:02:11+00:00,38.31,30.8125,13783.0,99995.3125,47.43555,857
2024-07-02T05:02:34+00:00,38.01,30.8125,14288.0,99992.71094,49.98047,858
2024-07-02T05:02:56+00:00,38.35,30.875,13193.0,99994.95312,48.00488,859
2024-07-02T05:03:18+00:00,37.93,30.875,12338.0,99993.1875,48.51563,856
2024-07-02T05:03:40+00:00,38.15,30.875,16309.0,99991.83594,48.62305,843
2024-07-02T05:04:02+00:00,38.68,30.875,14118.0,99992.875,47.82227,833
2024-07-02T05:04:25+00:00,37.5,30.8125,15365.0,99993.9375,47.92969,826
2024-07-02T05:04:47+00:00,37.59,30.875,13708.0,99997.29687,46.94043,824
2024-07-02T05:05:10+00:00,37.06,30.875,14133.0,99995.46094,50.41699,800
2024-07-02T05:05:32+00:00,36.72,30.875,14893.0,99998.6875,50.76367,794
2024-07-02T05:05:54+00:00,36.46,30.875,13953.0,99994.75781,51.8623,798
2024-07-02T05:06:17+00:00,36.67,30.9375,14850.0,99997.09375,50.99902,805
2024-07-02T05:06:39+00:00,35.9,30.9375,14468.0,99999.84375,51.78906,812
2024-07-02T05:07:01+00:00,36.08,30.9375,13878.0,99998.86719,54.42871,825
2024-07-02T05:07:23+00:00,36.54,30.9375,14605.0,99998.875,50.78027,835
2024-07-02T05:07:46+00:00,37.43,30.875,12428.0,99996.07812,53.11133,846
2024-07-02T05:08:08+00:00,37.25,30.9375,16479.0,100000.39062,52.94824,823
2024-07-02T05:08:30+00:00,37.61,30.9375,14652.0,99995.84375,50.37109,805
2024-07-02T05:08:52+00:00,37.79,30.9375,15016.0,99992.875,49.45117,849
2024-07-02T05:09:14+00:00,38.42,30.9375,13632.0,99992.1875,48.86816,836
2024-07-02T05:09:37+00:00,38.19,30.9375,14803.0,99997.35937,47.30176,848
2024-07-02T05:09:59+00:00,38.27,30.9375,14043.0,99995.15625,49.6709,841
2024-07-02T05:10:21+00:00,38.12,31.0,14192.0,99993.84375,46.60937,846
2024-07-02T05:10:43+00:00,37.67,31.0,15073.0,99998.73437,51.36133,852
2024-07-02T05:11:06+00:00,37.53,31.0625,12539.0,99999.53906,47.40332,850
2024-07-02T05:11:28+00:00,37.45,31.0625,12407.0,99995.625,50.5332,835
2024-07-02T05:11:50+00:00,38.13,31.0625,14019.0,99993.01562,49.21094,833
2024-07-02T05:12:12+00:00,38.7,31.0625,14269.0,99990.51563,49.59668,843
2024-07-02T05:12:34+00:00,39.41,31.0625,13347.0,99991.82812,45.7959,842
2024-07-02T05:12:57+00:00,39.29,31.125,13433.0,99991.28125,45.80859,835
2024-07-02T05:13:19+00:00,39.44,31.125,12643.0,99984.16406,44.62598,831
2024-07-02T05:13:42+00:00,39.12,31.125,14764.0,99985.44531,45.92383,858
2024-07-02T05:14:04+00:00,39.85,31.125,14605.0,99983.97656,46.70996,867
2024-07-02T05:14:26+00:00,40.27,31.125,14678.0,99990.57813,45.6377,865
2024-07-02T05:14:48+00:00,39.97,31.1875,13579.0,99980.07031,45.06445,864
2024-07-02T05:15:10+00:00,39.81,31.1875,14047.0,99981.77344,45.19531,861
2024-07-02T05:15:33+00:00,39.82,31.1875,13025.0,99980.20312,46.74316,862
2024-07-02T05:16:19+00:00,39.63,31.1875,13592.0,99981.40625,45.00781,858
2024-07-02T05:16:41+00:00,39.43,31.25,13315.0,99982.30469,45.27832,810
2024-07-02T05:17:03+00:00,38.9,31.25,14047.0,99981.6875,45.31152,838
2024-07-02T05:17:25+00:00,38.93,31.25,13533.0,99982.42187,46.00293,836
2024-07-02T05:18:12+00:00,38.87,31.25,14355.0,99976.21875,47.4082,825
2024-07-02T05:18:34+00:00,38.58,31.3125,14678.0,99975.5625,45.45996,825
2024-07-02T05:18:56+00:00,38.63,31.3125,13388.0,99978.03125,46.20215,816
2024-07-02T05:19:18+00:00,38.87,31.25,15686.0,99975.25,46.4668,814
2024-07-02T05:19:41+00:00,38.55,31.25,15205.0,99974.20312,46.51855,812
2024-07-02T05:20:04+00:00,37.55,31.3125,14882.0,99980.78125,48.06738,809
2024-07-02T05:20:26+00:00,37.63,31.3125,13270.0,99976.21875,49.37402,807
2024-07-02T05:20:48+00:00,38.06,31.25,15495.0,99975.67969,49.3584,807
2024-07-02T05:21:10+00:00,37.58,31.25,14882.0,99981.60156,48.03418,807
2024-07-02T05:21:32+00:00,37.63,31.3125,14283.0,99977.21875,49.84277,810
2024-07-02T05:21:55+00:00,38.46,31.25,14192.0,99977.73437,48.57031,810
2024-07-02T05:22:17+00:00,37.96,31.3125,16172.0,99979.29687,46.29199,807
2024-07-02T05:22:39+00:00,37.95,31.3125,15173.0,99978.6875,47.25391,806
2024-07-02T05:23:01+00:00,38.11,31.3125,12216.0,99978.48438,47.96777,807
2024-07-02T05:23:23+00:00,37.61,31.375,13960.0,99983.25,50.00977,813
2024-07-02T05:23:45+00:00,37.54,31.375,15218.0,99988.21875,52.35645,822
2024-07-02T05:24:07+00:00,37.42,31.3125,13947.0,99981.85937,48.37793,832
2024-07-02T05:24:29+00:00,36.99,31.375,14909.0,99975.78125,50.56641,835
2024-07-02T05:24:52+00:00,37.39,31.375,14796.0,99976.08594,47.97852,830
